1788181075.7648933,1.00080235e+01
1788181075.814897,1.00080216e+01
1788181075.8649557,1.00080225e+01
1788181075.914923,1.00080235e+01
1788181075.9648857,1.00080219e+01
1788181076.0149202,1.00080233e+01
1788181076.0649083,1.00080229e+01
1788181076.1149411,1.00080220e+01
1788181076.1649184,1.00080235e+01
1788181076.2148814,1.00080228e+01
1788181076.2649193,1.00080226e+01
1788181076.3149068,1.00080206e+01
1788181076.3649468,1.00080229e+01
1788181076.414937,1.00080226e+01
1788181076.4648793,1.00080222e+01
1788181076.5148804,1.00080217e+01
1788181076.564911,1.00080222e+01
1788181076.6149275,1.00080226e+01
1788181076.6649451,1.00080211e+01
1788181076.7149065,1.00080216e+01
1788181076.764863,1.00080225e+01
1788181076.8149,1.00080223e+01
1788181076.8649328,1.00080223e+01
1788181076.914925,1.00080217e+01
1788181076.9649324,1.00080225e+01
1788181077.0149217,1.00080217e+01
1788181077.0648637,1.00080236e+01
1788181077.114879,1.00080228e+01
1788181077.1648922,1.00080228e+01
1788181077.2149572,1.00080222e+01
1788181077.2649062,1.00080228e+01
1788181077.3148923,1.00080238e+01
1788181077.3649054,1.00080232e+01
